market_id,question,confidence,ambiguity,market_type,flags,needs_review,model,prompt_version
569365,Will Germán Vargas Lleras win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Resolution based on consensus or official results']",False,deepseek-r1:8b,market_semantics_v1
569363,Will Sergio Fajardo win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Market resolution deadline is later than election']",False,deepseek-r1:8b,market_semantics_v1
569371,Will Enrique Peñalosa win the 2026 Colombian presidential election?,0.9000,0.2000,binary,['Potential for second round affecting the outcome'],True,deepseek-r1:8b,market_semantics_v1
569360,Will Juan Daniel Oviedo win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Market resolution deadline is later than election']",False,deepseek-r1:8b,market_semantics_v1
569356,Will Vicky Dávila win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Resolution based on credible reporting consensus']",False,deepseek-r1:8b,market_semantics_v1
569373,Will Paloma Valencia win the 2026 Colombian presidential election?,0.9500,0.1938,binary,['Temporal ambiguity due to market resolution deadline'],False,deepseek-r1:8b,market_semantics_v1
569370,Will Roy Barreras win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential second round', 'Resolution based on credible reporting consensus']",False,deepseek-r1:8b,market_semantics_v1
569359,Will David Luna Sánchez win the 2026 Colombian presidential election?,0.9500,0.5031,binary,"['Potential for second round', 'Resolution based on official results', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
569362,Will Gustavo Bolívar win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Market resolution deadline']",False,deepseek-r1:8b,market_semantics_v1
569368,Will Ivan Cepeda Castro win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential second round', 'Resolution based on credible reporting consensus']",False,deepseek-r1:8b,market_semantics_v1
569366,Will Abelardo de la Espriella  win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Resolution based on official results']",False,deepseek-r1:8b,market_semantics_v1
569358,Will Claudia López win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Market resolution deadline']",False,deepseek-r1:8b,market_semantics_v1
569357,Will Luis Gilberto Murillo win the 2026 Colombian presidential election?,0.9500,0.2125,binary,"['Potential for second round', 'Market resolution deadline is later than election']",False,deepseek-r1:8b,market_semantics_v1
572118,Tom Holland announced as next James Bond?,0.9500,0.2125,binary,"['Announcement must be official', 'Resolution based on first announcement']",False,deepseek-r1:8b,market_semantics_v1
572110,Aaron Taylor-Johnson announced as next James Bond?,0.9000,0.2250,binary,"['Announcement must be official', ""Definition of 'official' may vary"", 'Credible reporting consensus']",True,deepseek-r1:8b,market_semantics_v1
572125,Josh O'Connor announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official'""]",True,deepseek-r1:8b,market_semantics_v1
572112,Paul Mescal announced as next James Bond?,0.9500,0.2125,binary,"['Announcement must be official', 'Deadline is fixed']",False,deepseek-r1:8b,market_semantics_v1
553851,Will the Buffalo Sabres win the 2026 NHL Stanley Cup?,1.0000,0.0000,binary,[],False,deepseek-r1:8b,market_semantics_v1
572117,Pierce Brosnan announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official'""]",True,deepseek-r1:8b,market_semantics_v1
572111,James Norton announced as next James Bond?,0.9500,0.2125,binary,"['Announcement must be official', 'Credible reporting consensus may be used']",False,deepseek-r1:8b,market_semantics_v1
572122,Jack Lowdon announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official'""]",True,deepseek-r1:8b,market_semantics_v1
572123,Theo James announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official' may vary""]",True,deepseek-r1:8b,market_semantics_v1
572133,No one announced as next James Bond?,0.9000,0.2167,binary,"['Announcement must be official', ""Definition of 'official' may vary""]",True,deepseek-r1:8b,market_semantics_v1
572115,Harris Dickinson announced as next James Bond?,0.9500,0.2125,binary,"['Announcement must be official', 'Credible reporting consensus may be used']",False,deepseek-r1:8b,market_semantics_v1
572124,James Collier announced as next James Bond?,0.8500,0.2208,binary,"['The market allows for the possibility of no Bond being chosen, which is a separate outcome.', ""The definition of 'official announcement' may be subjective and depends on the source.""]",True,deepseek-r1:8b,market_semantics_v1
572119,Henry Cavill announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official' may vary""]",True,deepseek-r1:8b,market_semantics_v1
572114,Jacob Elordi announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source ambiguity', ""Definition of 'official' may vary""]",True,deepseek-r1:8b,market_semantics_v1
572121,Callum Turner announced as next James Bond?,0.9000,0.2167,binary,"['Announcement must be official', 'Definition of official source']",True,deepseek-r1:8b,market_semantics_v1
572116,Tom Hardy announced as next James Bond?,0.9000,0.2167,binary,"['Announcement source credibility', ""Definition of 'official'""]",True,deepseek-r1:8b,market_semantics_v1
597967,"Starmer out by June 30, 2026?",0.9000,0.2167,binary,"[""Definition of 'ceases to be'"", 'Resolution source ambiguity']",True,deepseek-r1:8b,market_semantics_v1
597964,"Macron out by June 30, 2026?",0.9500,0.2125,binary,"['Temporal ambiguity due to specific dates', 'Potential for multiple terms if Macron is re-elected']",True,deepseek-r1:8b,market_semantics_v1
598936,"Will the next UK election be called by June 30, 2026?",0.9500,0.1938,binary,"['The market depends on the declaration of the election date, not the actual occurrence']",False,deepseek-r1:8b,market_semantics_v1
553859,Will the Minnesota Timberwolves win the 2026 NBA Finals?,0.9500,0.5031,binary,"['Temporal resolution is vague', 'NBA may change rules affecting team performance', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
553857,Will the Cleveland Cavaliers win the 2026 NBA Finals?,0.9500,0.5125,binary,"['The market resolution depends on the outcome of the 2026 NBA Finals, which is in the future', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
553856,Will the Oklahoma City Thunder win the 2026 NBA Finals?,1.0000,0.0000,binary,[],False,deepseek-r1:8b,market_semantics_v1
553871,Will the Detroit Pistons win the 2026 NBA Finals?,0.9500,0.5031,binary,"['Temporal resolution is vague', 'NBA rules may affect impossibility', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
553863,Will the Los Angeles Lakers win the 2026 NBA Finals?,0.9000,0.5062,binary,"['Temporal resolution is vague', 'NBA may change rules affecting team eligibility', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
553866,Will the San Antonio Spurs win the 2026 NBA Finals?,0.9500,0.5125,binary,"['The market resolution depends on the outcome of the 2026 NBA Finals, which is in the future.', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
553858,Will the New York Knicks win the 2026 NBA Finals?,0.9500,0.5125,binary,"['The market resolution depends on the outcome of the 2026 NBA season, which is future and uncertain.', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
573655,"Will Bitcoin hit $150k by June 30, 2026?",0.9500,0.2125,binary,"['The market depends on Binance data only', 'The resolution is based on the high of a single candle']",False,deepseek-r1:8b,market_semantics_v1
558975,Will Austria win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision"", 'Elimination condition is based on FIFA rules, which may change']",True,deepseek-r1:8b,market_semantics_v1
558971,Will Qatar win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""The market resolves to 'No' if the team is eliminated, which is a specific condition not directly in the question""]",False,deepseek-r1:8b,market_semantics_v1
558969,Will Algeria win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"['Elimination before knockout stage', 'Market resolution based on impossibility']",True,deepseek-r1:8b,market_semantics_v1
558968,Will Egypt win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"[""Temporal resolution depends on FIFA's schedule"", ""Definition of 'win' may vary""]",True,deepseek-r1:8b,market_semantics_v1
558944,Will Uruguay win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision, which may be subject to change"", ""Definition of 'permanently canceled' is not explicitly defined""]",True,deepseek-r1:8b,market_semantics_v1
558983,Will Bosnia-Herzegovina win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"[""Temporal resolution depends on FIFA's decision"", 'Resolution criteria may change based on tournament events']",True,deepseek-r1:8b,market_semantics_v1
558967,Will Ghana win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"['Elimination criteria may be subjective', ""Definition of 'winning' may depend on tournament structure""]",True,deepseek-r1:8b,market_semantics_v1
558961,Will South Korea win the 2026 FIFA World Cup?,0.8500,0.2062,binary,"[""The market resolves to 'No' if South Korea is eliminated, but the condition for elimination is not explicitly defined in the market description""]",True,deepseek-r1:8b,market_semantics_v1
558978,Will Curaçao win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""Temporal resolution depends on FIFA's decision""]",False,deepseek-r1:8b,market_semantics_v1
558954,Will Tunisia win the 2026 FIFA World Cup?,0.9500,0.1938,binary,['Temporal deadline specified'],False,deepseek-r1:8b,market_semantics_v1
558957,Will New Zealand win the 2026 FIFA World Cup?,0.8000,0.2250,binary,"[""Temporal resolution depends on FIFA's schedule"", ""Definition of 'win' may be ambiguous""]",True,deepseek-r1:8b,market_semantics_v1
558945,Will Mexico win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the event is permanently canceled or not completed by the deadline, which is a separate outcome""]",False,deepseek-r1:8b,market_semantics_v1
558985,Will Turkiye win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""Temporal resolution depends on FIFA's decision""]",False,deepseek-r1:8b,market_semantics_v1
558966,Will Ivory Coast win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"['Temporal ambiguity due to potential tournament delays', ""Definition of 'winning' may depend on tournament structure""]",True,deepseek-r1:8b,market_semantics_v1
558965,Will Senegal win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""Temporal resolution depends on FIFA's decision""]",False,deepseek-r1:8b,market_semantics_v1
558939,Will Germany win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"[""Temporal resolution depends on FIFA's decision"", 'Resolution criteria include elimination by FIFA rules']",True,deepseek-r1:8b,market_semantics_v1
558970,Will Cape Verde win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"['Temporal resolution is specified to a specific date, but market may resolve earlier if the team is eliminated or the event canceled.']",False,deepseek-r1:8b,market_semantics_v1
558959,Will Iran win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"[""The market resolves to 'No' if Iran is eliminated by FIFA rules"", ""The market resolves to 'Other' if the World Cup is canceled or not completed by the deadline""]",True,deepseek-r1:8b,market_semantics_v1
558952,Will Canada win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"['Elimination criteria may be subjective', ""Definition of 'permanently canceled' is vague""]",True,deepseek-r1:8b,market_semantics_v1
558947,Will Colombia win the 2026 FIFA World Cup?,0.9500,0.1938,binary,['Temporal resolution is fixed by the market deadline'],False,deepseek-r1:8b,market_semantics_v1
558963,Will Morocco win the 2026 FIFA World Cup?,0.9500,0.1938,binary,['Temporal resolution is specified by an exact date'],False,deepseek-r1:8b,market_semantics_v1
558946,Will Belgium win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision, which may be subject to change"", 'Elimination criteria are not explicitly defined in the market description']",True,deepseek-r1:8b,market_semantics_v1
558943,Will USA win the 2026 FIFA World Cup?,0.9500,0.2125,binary,"[""The market resolves to 'Other' if the tournament is canceled or not completed by the deadline, which is a separate outcome."", 'The condition for immediate resolution if the team is eliminated is based on FIFA rules, which may be subjective.']",False,deepseek-r1:8b,market_semantics_v1
558938,Will Argentina win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the tournament is canceled or not completed, which is a separate outcome""]",False,deepseek-r1:8b,market_semantics_v1
558937,Will Brazil win the 2026 FIFA World Cup?,0.9500,0.2125,binary,"['Temporal deadline specified', 'Resolution based on FIFA rules and official sources']",False,deepseek-r1:8b,market_semantics_v1
558964,Will South Africa win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""Temporal resolution depends on FIFA's decision""]",False,deepseek-r1:8b,market_semantics_v1
558934,Will Spain win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's definition of permanent cancellation"", 'Credible consensus may vary and is not explicitly defined']",True,deepseek-r1:8b,market_semantics_v1
558974,Will Switzerland win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision"", ""Definition of 'permanently canceled' is subjective""]",True,deepseek-r1:8b,market_semantics_v1
558941,Will Netherlands win the 2026 FIFA World Cup?,0.9500,0.2125,binary,"[""The market resolves to 'No' if the Netherlands is eliminated, but this is a sufficient condition for No, not a necessary one for Yes."", ""The market resolves to 'Other' if the World Cup is canceled or not completed, which is a separate outcome.""]",False,deepseek-r1:8b,market_semantics_v1
558980,Will Sweden win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"['Temporal deadline specified but tournament outcome depends on many factors', 'Resolution condition depends on tournament progression which may be ambiguous']",True,deepseek-r1:8b,market_semantics_v1
558962,Will Jordan win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision, which may be influenced by external factors"", ""Resolution criteria include 'eliminated by FIFA rules', which is subjective""]",True,deepseek-r1:8b,market_semantics_v1
558982,Will Iraq win the 2026 FIFA World Cup?,0.9500,0.1938,binary,['Temporal resolution is specific but depends on tournament completion'],False,deepseek-r1:8b,market_semantics_v1
558972,Will Saudi Arabia win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""Temporal resolution depends on FIFA's decision, which may be influenced by external factors""]",False,deepseek-r1:8b,market_semantics_v1
558955,Will Ecuador win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""Temporal resolution is specific but depends on FIFA's rules""]",False,deepseek-r1:8b,market_semantics_v1
558940,Will Portugal win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""Temporal resolution depends on FIFA's decision""]",False,deepseek-r1:8b,market_semantics_v1
558984,Will Czechia win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision"", 'Elimination condition is subjective']",True,deepseek-r1:8b,market_semantics_v1
558981,Will Congo DR win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"['Temporal ambiguity due to potential cancellation or delays', 'Reliance on third-party evidence (FIFA or credible reporting)']",True,deepseek-r1:8b,market_semantics_v1
558951,Will Norway win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"['Temporal deadline specified but market outcome depends on tournament completion', 'Elimination condition based on FIFA rules may be subjective']",True,deepseek-r1:8b,market_semantics_v1
558949,Will Japan win the 2026 FIFA World Cup?,0.9000,0.2000,binary,['Conditional resolution based on FIFA rules and elimination'],False,deepseek-r1:8b,market_semantics_v1
558960,Will Uzbekistan win the 2026 FIFA World Cup?,0.9000,0.2000,binary,['Temporal ambiguity due to tournament structure'],False,deepseek-r1:8b,market_semantics_v1
558958,Will Australia win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""The market resolves to 'Other' if the event is canceled or not completed by the deadline""]",False,deepseek-r1:8b,market_semantics_v1
558936,Will France win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision, which may be ambiguous"", ""Resolution criteria depend on FIFA's interpretation of elimination or cancellation""]",True,deepseek-r1:8b,market_semantics_v1
558935,Will England win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"[""Temporal resolution depends on FIFA's decision"", 'Elimination condition based on FIFA rules']",True,deepseek-r1:8b,market_semantics_v1
558979,Will Panama win the 2026 FIFA World Cup?,0.9000,0.2167,binary,"['Elimination before knockout stage', ""Market resolves to 'Other' if tournament canceled or not completed""]",True,deepseek-r1:8b,market_semantics_v1
558977,Will Haiti win the 2026 FIFA World Cup?,0.9000,0.2000,binary,"[""Temporal resolution depends on FIFA's decision, which may change""]",True,deepseek-r1:8b,market_semantics_v1
558976,Will Croatia win the 2026 FIFA World Cup?,0.8500,0.2208,binary,"[""Temporal resolution depends on FIFA's decision"", 'Elimination condition is subjective']",True,deepseek-r1:8b,market_semantics_v1
558973,Will Scotland win the 2026 FIFA World Cup?,0.9500,0.1938,binary,['Temporal resolution is fixed to a specific date'],False,deepseek-r1:8b,market_semantics_v1
558956,Will Paraguay win the 2026 FIFA World Cup?,0.9500,0.1938,binary,"[""The market resolution depends on FIFA's rules and may be resolved early if Paraguay is eliminated""]",False,deepseek-r1:8b,market_semantics_v1
563650,"SCOTUS accepts sports event contract case by July 31, 2026?",0.8500,0.2208,binary,"[""The definition of 'sports event contract' might be ambiguous."", ""The scope of 'explicitly concerning' the specified topics could be interpreted differently.""]",True,deepseek-r1:8b,market_semantics_v1
573647,Will GPT-6 be released before GTA VI?,0.8500,0.2208,binary,"[""Definition of 'publicly released' may vary"", ""Interpretation of 'successor' for GPT-6""]",True,deepseek-r1:8b,market_semantics_v1
599309,Will Kristen McDonald Rivet win the 2026 Michigan Democratic Primary?,0.9500,0.5125,binary,"[""The market resolves to 'Other' if no primary takes place, which is a separate outcome not covered by YES/NO."", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599303,Will Mallory McMorrow win the 2026 Michigan Democratic Primary?,0.8500,0.5094,binary,"[""The definition of 'winner' may be ambiguous if there are close races or recounts"", 'The resolution source may be subjective', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599306,Will Dana Nessel win the 2026 Michigan Democratic Primary?,0.9500,0.5125,binary,"[""The market resolves to 'Other' if no primary takes place, which is a separate outcome."", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599304,Will Haley Stevens win the 2026 Michigan Democratic Primary?,0.9000,0.5167,binary,"[""The definition of 'winner' may depend on vote counting rules or tie-breaking procedures."", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599307,Will Rashida Tlaib win the 2026 Michigan Democratic Primary?,0.8500,0.5094,binary,"[""The definition of 'winner' may be ambiguous if there are ties or recounts"", 'The source of resolution may be ambiguous if no official announcement but consensus', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599305,Will Abdul El-Sayed win the 2026 Michigan Democratic Primary?,0.9000,0.5167,binary,"[""The definition of 'winner' in case of tie or contested results"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
599308,Will Sarah Anthony win the 2026 Michigan Democratic Primary?,0.9000,0.5062,binary,"[""The market resolves to 'Other' if no primary takes place"", 'The resolution depends on the first announcement or consensus', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
582717,Taylor Swift pregnant before marriage?,0.8500,0.2208,binary,"['Ambiguity in determining the credibility of announcements', 'Possibility of multiple announcements or retraction']",True,deepseek-r1:8b,market_semantics_v1
562794,Will the Republican Party control the Senate after the 2026 Midterm elections?,0.9500,0.1938,binary,['Control may require more than just seat count if there is a tie or vice-presidential tie.'],True,deepseek-r1:8b,market_semantics_v1
562829,"2026 Balance of Power: D Senate, R House",0.9500,0.5031,binary,"['Control ambiguity in House or Senate may require fallback to Speaker/Majority Leader', 'Fallback resolution based on first Speaker/Majority Leader', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
562803,Will the Republican Party control the House after the 2026 Midterm elections?,0.9500,0.1938,binary,"['Election outcomes may be ambiguous initially, requiring final certification']",False,deepseek-r1:8b,market_semantics_v1
562802,Will the Democratic Party control the House after the 2026 Midterm elections?,0.9000,0.2167,binary,"['Speaker selection process', 'Definition of control']",True,deepseek-r1:8b,market_semantics_v1
562830,"2026 Balance of Power: R Senate, D House",0.9500,0.2125,binary,"['Control ambiguity resolution mechanism', 'Source consensus requirement']",True,deepseek-r1:8b,market_semantics_v1
562832,2026 Balance of Power: Other,0.8500,0.2208,binary,"['Control ambiguity resolution mechanism', 'Definition of control for House and Senate']",True,deepseek-r1:8b,market_semantics_v1
562828,"2026 Balance of Power: D Senate, D House",0.9500,0.2125,binary,"['Control ambiguity in House or Senate may require tie-breaking', 'Definition of party affiliation for unaffiliated candidates']",True,deepseek-r1:8b,market_semantics_v1
562793,Will the Democratic Party control the Senate after the 2026 Midterm elections?,0.9000,0.2167,binary,"['Definition of Senate control includes tie-breaking via Vice Presidency', 'Resolution may depend on subsequent selection of Majority Leader if initial outcome ambiguous']",True,deepseek-r1:8b,market_semantics_v1
562831,"2026 Balance of Power: R Senate, R House",0.9000,0.2167,binary,"['Control ambiguity resolution mechanism', 'Definition of control for House and Senate']",True,deepseek-r1:8b,market_semantics_v1
593988,Will Trump endorse Susan Collins for ME-Sen by Nov 2 2026 ET?,0.8500,0.2281,binary,"['Endorsement vs. vote', ""Definition of 'announce'"", 'Source credibility']",True,deepseek-r1:8b,market_semantics_v1
593984,Will Trump endorse Ken Paxton for TX-Sen by Nov 2 2026 ET?,0.8500,0.2281,binary,"['Endorsement vs. vote announcement', ""Definition of 'announce'"", 'Source credibility']",True,deepseek-r1:8b,market_semantics_v1
593983,Will Trump endorse John Cornyn for TX-Sen by Nov 2 2026 ET?,0.8500,0.2281,binary,"['Endorsement vs. vote', ""Definition of 'announce'"", 'Source credibility']",True,deepseek-r1:8b,market_semantics_v1
593972,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,0.8000,0.2313,binary,"['Endorsement vs. vote announcement', ""Definition of 'announce'"", 'Credibility of reporting']",True,deepseek-r1:8b,market_semantics_v1
593974,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,0.9000,0.2000,binary,['Announcement must be official or credible'],False,deepseek-r1:8b,market_semantics_v1
593975,Will Bernie endorse Antonio Delgado for NY-Gov by Nov 2 2026 ET?,0.9000,0.2167,binary,"['Announcement must be for the specific candidate', 'Announcement must be for the specific election']",True,deepseek-r1:8b,market_semantics_v1
593978,Will Bernie endorse Zach Wahls for IA-Sen Nov 2 2026 ET?,0.9000,0.2000,binary,['Announcement must be official or credible'],False,deepseek-r1:8b,market_semantics_v1
593973,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,0.8500,0.2208,binary,"['Announcement must be specific to WA-09', ""Definition of 'announce' may vary""]",True,deepseek-r1:8b,market_semantics_v1
593977,Will Bernie endorse Alan Grayson for FL-Sen Nov 2 2026 ET?,0.8000,0.2313,binary,"['Endorsement vs. vote announcement', ""Definition of 'announce'"", 'Source credibility']",True,deepseek-r1:8b,market_semantics_v1
567688,Netanyahu out by end of 2026?,0.8500,0.5094,binary,"['Announcement vs. actual resignation', ""Definition of 'consensus of credible reporting'"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
567621,Will China invade Taiwan by end of 2026?,0.8500,0.5025,binary,"['Military offensive definition', 'Intention to establish control', 'Resolution source ambiguity', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
568116,Will Trump be impeached by end of 2026?,0.9500,0.5031,binary,"['Impeachment process may involve multiple events, but only one is needed', ""Definition of 'articles of impeachment' may vary"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
567690,"Erdoğan out by December 31, 2026?",0.8500,0.2208,binary,"[""Definition of 'cease to be President' (e.g., resignation, removal, incapacitation)"", ""Interpretation of 'permanent prevention' and 'detention'""]",True,deepseek-r1:8b,market_semantics_v1
568117,"Will Trump resign by December 31, 2026?",0.8500,0.2208,binary,"['Announcement vs. actual resignation', 'Definition of credible reporting']",True,deepseek-r1:8b,market_semantics_v1
567689,Zelenskyy out as Ukraine president by end of 2026?,0.9000,0.5062,binary,"['Temporal resolution is vague', 'Resolution depends on cessation of presidency, which may be ambiguous in certain scenarios', 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
566760,Will Trump pardon Ghislaine Maxwell by end of 2026?,0.8500,0.5094,binary,"['Temporal resolution is vague', ""Definition of 'credible reporting' is not specified"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
559651,Xi Jinping out before 2027?,0.8500,0.2208,binary,"[""Definition of 'credible reporting'"", ""Interpretation of 'removed from power'""]",True,deepseek-r1:8b,market_semantics_v1
560317,"Putin out as President of Russia by December 31, 2026?",0.8500,0.2208,binary,"[""Definition of 'cease to be President'"", ""What constitutes 'permanently prevented'""]",True,deepseek-r1:8b,market_semantics_v1
573656,"Will Bitcoin hit $150k by December 31, 2026?",0.9500,0.2125,binary,"['Price volatility', 'Market manipulation risk']",True,deepseek-r1:8b,market_semantics_v1
561994,Will Kristi Noem win the 2028 Republican presidential nomination?,0.8000,0.2250,binary,"['Acceptance of the nomination is not explicitly defined', ""Definition of 'win' may be ambiguous""]",True,deepseek-r1:8b,market_semantics_v1
561264,Will Pete Hegseth win the 2028 US Presidential Election?,0.8500,0.2208,binary,"[""The definition of 'winning' might depend on the sources' criteria"", 'The market resolution depends on multiple sources reaching consensus']",True,deepseek-r1:8b,market_semantics_v1
561263,Will Eric Trump win the 2028 US Presidential Election?,0.9000,0.2167,binary,"['Multiple sources required', 'Conditional on media declarations']",True,deepseek-r1:8b,market_semantics_v1
561254,Will Kim Kardashian win the 2028 US Presidential Election?,0.8000,0.2125,binary,"[""The market depends on media sources' calls, which may be delayed or incorrect""]",True,deepseek-r1:8b,market_semantics_v1
561234,Will Marco Rubio win the 2028 US Presidential Election?,0.9000,0.2000,binary,"['The market resolution depends on the three sources calling the race, not necessarily on the actual election outcome']",True,deepseek-r1:8b,market_semantics_v1
561232,Will Pete Buttigieg win the 2028 US Presidential Election?,0.8500,0.2208,binary,"[""The market resolution depends on media sources' calls, which may be delayed or incorrect"", ""The market may resolve based on inauguration if sources don't call""]",True,deepseek-r1:8b,market_semantics_v1
559664,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.8000,0.2250,binary,"[""The market does not specify what constitutes 'winning' the nomination"", ""The market does not specify what constitutes 'accepting' the nomination""]",True,deepseek-r1:8b,market_semantics_v1
559662,Will Mark Cuban win the 2028 Democratic presidential nomination?,0.9000,0.2000,binary,"['Temporal ambiguity: Nomination acceptance must be by a specific deadline, but not specified']",True,deepseek-r1:8b,market_semantics_v1
559661,Will Jon Ossoff win the 2028 Democratic presidential nomination?,0.8000,0.2250,binary,"[""The market does not specify what constitutes 'winning' the nomination"", 'The market does not specify the exact date for the nomination acceptance']",True,deepseek-r1:8b,market_semantics_v1
565065,Will the Democrats win the 2028 US Presidential Election?,0.9000,0.2000,binary,"['The market resolves based on source calls, not actual election outcome']",True,deepseek-r1:8b,market_semantics_v1
562002,Will Erika Kirk win the 2028 Republican presidential nomination?,0.8000,0.2250,binary,"[""The market does not specify what constitutes 'winning' the nomination before acceptance"", 'The market does not specify if the acceptance must be official or public']",True,deepseek-r1:8b,market_semantics_v1
561996,Will Tucker Carlson win the 2028 Republican presidential nomination?,0.8000,0.2250,binary,"['The market does not specify what constitutes an official source', 'Acceptance of the nomination may be ambiguous if it occurs after the convention but before the market resolves']",True,deepseek-r1:8b,market_semantics_v1
561250,Will Elon Musk win the 2028 US Presidential Election?,0.8500,0.2208,binary,"['Elon Musk may not be a candidate', 'Potential for multiple candidates or recounts']",True,deepseek-r1:8b,market_semantics_v1
561235,Will Wes Moore win the 2028 US Presidential Election?,0.8500,0.2062,binary,"['The market resolution depends on multiple news sources agreeing, which may introduce ambiguity if sources have different standards']",True,deepseek-r1:8b,market_semantics_v1
559666,Will Tim Walz win the 2028 Democratic presidential nomination?,0.8500,0.2208,binary,"['Temporal ambiguity: Nomination acceptance date not specified', ""Definition of 'win' not explicitly defined""]",True,deepseek-r1:8b,market_semantics_v1
561993,Will John Thune win the 2028 Republican presidential nomination?,0.8000,0.5125,binary,"['Acceptance of the nomination may be ambiguous', ""Definition of 'win' may be ambiguous"", 'vague_deadline']",True,deepseek-r1:8b,market_semantics_v1
