source_file,source_section,source_row_number,issue,severity,file_or_command,recommended_fix,blocking_credible_backtest,context_rule_id,context_space_id,rule_type,rule_family,role,human_review_status,needs_manual_review,relationships_affected,relationship_id,question_a,question_b,audit_group,lane,blocked_as_analysis_only,final_blocker,note,section,metric,value,market_id_a,market_id_b,relationship_type,relationship_subtype,relationship_family,context_rules_applied,confidence,coverage_score_a,coverage_score_b,coverage_score_pair,aligned_ticks,gross_violations,positions_opened,non_diagnostic_positions_opened,realized_pnl,mtm_pnl,taxonomy_mapping_worked,reached_reviewed_lane,traded_non_diagnostic,context_document_id,context_source_id,url,title,retrieved_at_ms,raw_path,cleaned_text_path,content_excerpt,content_hash,extraction_status,error_message,schema_version,ingested_ts_ms,context_type,rule_json,source_document_ids_json,quoted_evidence_json,human_review_notes,valid_from_ms,valid_to_ms,extraction_model,extraction_prompt_version,source_type,source_tier,domain,publisher,effective_start_ms,effective_end_ms,status,decision_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,rejection_reason,candidate_id,execution_model,fees_usdc,fill_price,fill_ts_ms,holdout_bucket,leg,market_id,notional_usdc,run_id,shares,side,slippage_cost_usdc,token_id,trade_id,credibility_label,fee_bps,min_net_edge,min_relationship_confidence,net_pnl_usdc,slippage_bps,trades_executed,token_id_a_yes,token_id_b_yes,validation_status,final_confidence,strategy_eligibility_status,gamma_exists_a,gamma_exists_b,price_history_exists_a,price_history_exists_b,tick_count_a,tick_count_b,aligned_tick_count,routing_note,label,cash_usdc,equity_usdc,ts_ms,accepted_for_simulation,estimated_fee,estimated_slippage,execution_model_confidence,expected_payout_json,gross_edge,inequality_violated,net_edge_after_costs,price_a,price_a_ts_ms,price_b,price_b_ts_ms,signal_ts_ms,simulated_position_json,stake_usdc,theoretical_edge,token_id_a,token_id_b,close_reason,close_ts_ms,fill_id,leg_a_close_price,leg_a_entry_cost,leg_a_proceeds,leg_a_shares,leg_a_token_id,leg_b_close_price,leg_b_entry_cost,leg_b_proceeds,leg_b_shares,leg_b_token_id,position_id,realized_pnl_usdc,slippage_usdc,has_price_history,mark_to_market_pnl_usdc,tick_count,trades_closed,trades_opened
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2654,,,,,,,,,,,,,,71446940a8e5ccbc9348ef973cfbb9b7,Will Mexico win the 2026 FIFA World Cup?,Will Croatia win the 2026 FIFA World Cup?,,,,not_strategy_eligible (ineligible),,,,,558945,558976,rejected,same_topic_no_trade,,,,0.7429,0.7357,0.7357,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,22587775301869146748237913050505932485648958481571808324285560650057390882036,106593539437032467615148553707998472829334050617128244920821917025746481184109,rejected,0.34380952380952373,ineligible,True,True,True,True,1201,579,1622,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2655,,,,,,,,,,,,,,7e72a5dc009aed8be94f216ddfc3c314,Will JD Vance win the 2028 US Presidential Election?,Will Marco Rubio win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561229,561234,rejected,candidate_winner_same_election,,,,0.7857,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,16040015440196279900485035793550429453516625694844857319147506590755961451627,11171618905857319805355893398009978356002287408842633593535559412449299952250,rejected,0.34380952380952373,eligible,True,True,True,True,1164,1102,3173,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2656,,,,,,,,,,,,,,94813abb21b3ea4774b5cad789853b30,Will Dominic Solanke be the top goal scorer in the 2025–26 English Premier League season?,Will Liam Delap be the top goal scorer in the 2025–26 English Premier League season?,,,,not_strategy_eligible (ineligible),,,,,577170,577175,rejected,same_topic_no_trade,,,,0.7643,0.8357,0.7643,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,111833791713605298141350391268557048852627695992567917532719982369837309341050,54236330394497042999232692608534835969733131094441295535277724798165041782814,rejected,0.3434042553191489,ineligible,True,True,True,True,496,510,2935,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2657,,,,,,,,,,,,,,50230f997b9dd90cb69ea7a24b7bc317,Will Hugo Ekitike be the top goal scorer in the 2025–26 English Premier League season?,Will Cody Gakpo be the top goal scorer in the 2025–26 English Premier League season?,,,,not_strategy_eligible (ineligible),,,,,577165,577188,rejected,same_topic_no_trade,,,,0.7714,0.7929,0.7714,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,113538140807961528328992033738846637513234963111319913499967108133450953646650,112108452217672365554003857740648803941447166454729564791570976908020655526617,rejected,0.3434042553191489,ineligible,True,True,True,True,505,511,2942,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2658,,,,,,,,,,,,,,89716bc8b4be90d3728b7e228dc2ed94,Will Hugo Ekitike be the top goal scorer in the 2025–26 English Premier League season?,Will Ollie Watkins be the top goal scorer in the 2025–26 English Premier League season?,,,,not_strategy_eligible (ineligible),,,,,577165,577168,rejected,same_topic_no_trade,,,,0.7714,0.8143,0.7714,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,113538140807961528328992033738846637513234963111319913499967108133450953646650,104582508148424115897511334519834707085901645295166805533084841423912878555712,rejected,0.3434042553191489,ineligible,True,True,True,True,505,503,2975,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2659,,,,,,,,,,,,,,76825f2417f306d7b549a156b2d8dc66,Will Bernie endorse James Talarico for TX-Sen by Nov 2 2026 ET?,Will Bernie endorse Dan Osborn for NE-Sen by Nov 2 2026 ET?,,,,not_strategy_eligible (ineligible),,,,,593972,593974,rejected,same_topic_no_trade,,,,0.7,0.7429,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,7096166888327966243811396544854606771946352128513885963401994819079689910004,33970361138937631470073795943535268274491124306414028184433322285876577197264,rejected,0.3432380952380952,ineligible,True,True,True,True,885,937,2620,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2660,,,,,,,,,,,,,,1ecfc50fa1a5113f6f38e0115e32c31b,Will Marco Rubio win the 2028 US Presidential Election?,Will Elon Musk win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561234,561250,rejected,candidate_winner_same_election,,,,0.7,0.7857,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,11171618905857319805355893398009978356002287408842633593535559412449299952250,26641906520532802078452346454133721131611596169940893262820937050881742190686,rejected,0.343076923076923,eligible,True,True,True,True,1102,1072,3154,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2661,,,,,,,,,,,,,,298246066370d39553c1f46d5e7a0aae,Will Kim Kardashian win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561254,561264,rejected,candidate_winner_same_election,,,,0.7143,0.7643,0.7143,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,24863363384036117015867671383779186335047493791693657275104567365292353535818,19127703543758281171764934244436807153695715307017908811054254126168591609122,rejected,0.343076923076923,ineligible,True,True,True,True,739,128,396,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2662,,,,,,,,,,,,,,4b8aadbb4499e3e217af15bec14116ec,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,Will Mark Cuban win the 2028 Democratic presidential nomination?,,,,not_strategy_eligible (ineligible),,,,,559654,559662,rejected,candidate_wins_nomination,,,,0.7643,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,91031279171981959197361710127213577102576826515163085396576756946418341946256,58378309871183461257693288827678410871907006920578755035402846056315798427503,rejected,0.3430434782608695,eligible,True,True,True,True,1169,1113,3213,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2663,,,,,,,,,,,,,,7951ce3374f78c16119098aeb0072498,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,Will Mark Kelly win the 2028 Democratic presidential nomination?,,,,not_strategy_eligible (ineligible),,,,,559654,559668,rejected,candidate_wins_nomination,,,,0.7643,0.7643,0.7643,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,91031279171981959197361710127213577102576826515163085396576756946418341946256,92325249719485031139867422012514654102580961954747753469470405147070256604118,rejected,0.3430434782608695,eligible,True,True,True,True,1169,1136,3379,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2664,,,,,,,,,,,,,,fc06234dee24897d837ccdef50ee64ee,Will Raphinha be the top goal scorer in the 2025–26 La Liga season?,Will Dodi Lukebakio be the top goal scorer in the 2025–26 La Liga season?,,,,not_strategy_eligible (ineligible),,,,,577221,577235,rejected,same_topic_no_trade,,,,0.8357,0.8357,0.8357,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,22702151217568226464490525917269671698635793471200188591890325057358807077490,12436606244684756212688349482021343426028351538039522454366335615620119043815,rejected,0.3427272727272727,ineligible,True,True,True,True,533,510,2961,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2665,,,,,,,,,,,,,,7dc44d581a88ff0a91c39e4a2cd6d15f,Will Nikki Haley win the 2028 US Presidential Election?,Will Ron DeSantis win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561245,561246,rejected,candidate_winner_same_election,,,,0.7,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,14253956839582698877884742930225331487593177635330318923853046874994118249367,104480514270625615787868282411330496385404675495672110015326625654626015018993,rejected,0.3425806451612903,eligible,True,True,True,True,1028,1119,3039,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2666,,,,,,,,,,,,,,258e9b4706ef7b3a7682ee906e9025a8,Will Matheus Cunha be the top goal scorer in the 2025–26 English Premier League season?,Will Nicolas Jackson be the top goal scorer in the 2025–26 English Premier League season?,,,,not_strategy_eligible (ineligible),,,,,577174,577186,rejected,same_topic_no_trade,,,,0.8357,0.8357,0.8357,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,65423010509110378012139184005666383471785256194188331590421933980074567091246,67841192750148997275473648690260112080723046610172086481620702839701751895916,rejected,0.3424489795918367,ineligible,True,True,True,True,521,497,2759,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2667,,,,,,,,,,,,,,fe2919578b0a0d8fc4a68f19c743b388,Will Mexico win the 2026 FIFA World Cup?,Will Austria win the 2026 FIFA World Cup?,,,,not_strategy_eligible (ineligible),,,,,558945,558975,rejected,same_topic_no_trade,,,,0.7429,0.8143,0.7429,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,22587775301869146748237913050505932485648958481571808324285560650057390882036,88168215299416146215691671077998911754346458567817860712850392736799004561327,rejected,0.34227272727272723,ineligible,True,True,True,True,1201,306,1689,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2668,,,,,,,,,,,,,,34d2e25a102cd95c3b1cd6d10af9221c,Will JB Pritzker win the 2028 US Presidential Election?,Will Nikki Haley win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561241,561245,rejected,candidate_winner_same_election,,,,0.7143,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,70948731404464821824516595498024506131170394300814446118501620719416471444076,14253956839582698877884742930225331487593177635330318923853046874994118249367,rejected,0.34222222222222215,eligible,True,True,True,True,1104,1028,3034,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2669,,,,,,,,,,,,,,c0f6039bf140abdf6f673defb17743ef,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561244,561258,rejected,candidate_winner_same_election,,,,0.7786,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,77660944053451874285291959901958937238149180369572698706675030657716494119346,23692929455124171734375794579007643086071570310019729232490607671061438183936,rejected,0.34222222222222215,eligible,True,True,True,True,1164,579,1663,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2670,,,,,,,,,,,,,,70a986c826fbd65f68afeced88cc9bdf,Will Wes Moore win the 2028 US Presidential Election?,Will Michelle Obama win the 2028 US Presidential Election?,,,,not_strategy_eligible (ineligible),,,,,561235,561257,rejected,candidate_winner_same_election,,,,0.7786,0.7643,0.7643,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,35272507273162958827997790327967872292415567859334925862043618606081750011897,88521269813605705303364598280494261510300497312149869577251450871617962933121,rejected,0.34222222222222215,eligible,True,True,True,True,1158,682,1970,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2671,,,,,,,,,,,,,,7c3bcfcdbd8f3f08240a6980a02c0a68,Will New Zealand win the 2026 FIFA World Cup?,Will Iran win the 2026 FIFA World Cup?,,,,not_strategy_eligible (ineligible),,,,,558957,558959,rejected,same_topic_no_trade,,,,0.7143,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,79609298644734030886284029462369514848707878622071495577618126141372199748974,33747305042007778221968790541070114008811587676172030120559423448386310500957,rejected,0.34222222222222215,ineligible,True,True,True,True,824,875,2437,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2672,,,,,,,,,,,,,,453288276effd9b829698a779788741d,Will New Zealand win the 2026 FIFA World Cup?,Will Egypt win the 2026 FIFA World Cup?,,,,not_strategy_eligible (ineligible),,,,,558957,558968,rejected,same_topic_no_trade,,,,0.7143,0.7,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,79609298644734030886284029462369514848707878622071495577618126141372199748974,30499731947464516579580181356221397335865912996104577000510883912653418218808,rejected,0.34222222222222215,ineligible,True,True,True,True,824,539,1553,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2673,,,,,,,,,,,,,,8454c28301d718dff576b389b01324ab,Will New Zealand win the 2026 FIFA World Cup?,Will Panama win the 2026 FIFA World Cup?,,,,not_strategy_eligible (ineligible),,,,,558957,558979,rejected,same_topic_no_trade,,,,0.7143,0.7214,0.7143,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,79609298644734030886284029462369514848707878622071495577618126141372199748974,112181485529919660901332188537214992263355343785744498550605179448744432717486,rejected,0.34222222222222215,ineligible,True,True,True,True,824,116,288,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2674,,,,,,,,,,,,,,8c7d36cac8b8081f1661048c02dea734,Will Ruben Gallego win the 2028 Democratic presidential nomination?,Will Tulsi Gabbard win the 2028 Republican presidential nomination?,,,,not_strategy_eligible (ineligible),,,,,559693,561976,rejected,same_topic_no_trade,,,,0.7,0.7786,0.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,94658518227479141344875476648819337938746150529318297759951212169676959854478,111796631871113641071635832853519973638674140424258605036492112910151603434351,rejected,0.34199999999999997,ineligible,True,True,True,True,533,1104,1583,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2675,,,,,,,,,,,,,,ba4ae8ba33adf71b541b335c51bd8f76,Will Jonathan Burkardt be the top goal scorer in the 2025–26 Bundesliga season?,Will Luis Diaz be the top goal scorer in the 2025–26 Bundesliga season?,,,,not_strategy_eligible (ineligible),,,,,577280,577282,rejected,same_topic_no_trade,,,,0.8214,0.75,0.75,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,102376165613363136742721000249129649340591318769760895202636036152231642180566,32676499383400665200746037279217737558284937536223714873506426202539097902762,rejected,0.34195121951219504,ineligible,True,True,True,True,524,471,2763,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2676,,,,,,,,,,,,,,bd4c3d6abacf026aea51e565184bdbeb,Will Nick Woltemade be the top goal scorer in the 2025–26 Bundesliga season?,Will Ermedin Demirovic be the top goal scorer in the 2025–26 Bundesliga season?,,,,not_strategy_eligible (ineligible),,,,,577284,577290,rejected,same_topic_no_trade,,,,0.7714,0.7643,0.7643,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,93167397740879213220913668801256024250509018532336830527062786853329354974190,54329595038133145577519568384351459887428825578495995657981138893910948687059,rejected,0.34195121951219504,ineligible,True,True,True,True,456,498,2660,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2677,,,,,,,,,,,,,,f89b02513bd7b68bdc1a076ca6434494,Will Hugo Duro be the top goal scorer in the 2025–26 La Liga season?,Will Cristhian Stuani be the top goal scorer in the 2025–26 La Liga season?,,,,not_strategy_eligible (ineligible),,,,,577232,577241,rejected,same_topic_no_trade,,,,0.8286,0.7929,0.7929,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,48368309662638112013465916577402564922962355069006784733061258856322807009058,91203260296949109747095851381415926782789749145484395871735811789947699971761,rejected,0.34195121951219504,ineligible,True,True,True,True,481,493,2835,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2678,,,,,,,,,,,,,,fc08ebf612ae207c004aaa6427981cf1,Will Serhou Guirassy be the top goal scorer in the 2025–26 Bundesliga season?,Will Nick Woltemade be the top goal scorer in the 2025–26 Bundesliga season?,,,,not_strategy_eligible (ineligible),,,,,577277,577284,rejected,same_topic_no_trade,,,,0.75,0.7714,0.75,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,44741888338419906404486954459719474606346125085587394073603483706523243052500,93167397740879213220913668801256024250509018532336830527062786853329354974190,rejected,0.34195121951219504,ineligible,True,True,True,True,497,456,2707,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2679,,,,,,,,,,,,,,6b7201589995db2aaee066c1cb3606ee,Will Hugo Duro be the top goal scorer in the 2025–26 La Liga season?,Will Dodi Lukebakio be the top goal scorer in the 2025–26 La Liga season?,,,,not_strategy_eligible (ineligible),,,,,577232,577235,rejected,same_topic_no_trade,,,,0.8286,0.8357,0.8286,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,48368309662638112013465916577402564922962355069006784733061258856322807009058,12436606244684756212688349482021343426028351538039522454366335615620119043815,rejected,0.34195121951219504,ineligible,True,True,True,True,481,510,2830,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2680,,,,,,,,,,,,,,e6dbf6e8ede0e0856ecbd32680080987,Will Ollie Watkins be the top goal scorer in the 2025–26 English Premier League season?,Will Dominic Solanke be the top goal scorer in the 2025–26 English Premier League season?,,,,not_strategy_eligible (ineligible),,,,,577168,577170,rejected,same_topic_no_trade,,,,0.8143,0.7643,0.7643,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,104582508148424115897511334519834707085901645295166805533084841423912878555712,111833791713605298141350391268557048852627695992567917532719982369837309341050,rejected,0.3417391304347826,ineligible,True,True,True,True,503,496,2790,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data/reports/relationship_funnel/relationship_funnel_20260515T105543Z.csv,data/reports/relationship_funnel/relationship_funnel_20260515T105543Z,2681,,,,,,,,,,,,,,71a4ad8e1743e4136ed0e7e6a5166cce,Will Marcus Rashford be the top goal scorer in the 2025–26 La Liga season?,Will Alex Baena be the top goal scorer in the 2025–26 La Liga season?,,,,not_strategy_eligible (ineligible),,,,,577228,577245,rejected,same_topic_no_trade,,,,0.8357,0.75,0.75,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,research_only,,,,,,,,,,,,,,,,,,,,,,,,,,105745394011617053647384212072423899373042863466923232377475057902735593128457,69196677690927265002451334694240538592951011957285689708757350071125284654035,rejected,0.3417391304347826,ineligible,True,True,True,True,530,510,3012,,RESEARCH-ONLY / DIAGNOSTIC-ONLY — not trading advice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
